pais_id,pais,provincia_id,provincia,departamento,localidad,rubro,productos,categoria_id,categoria_desc,Certificadora_id,certificadora_deno,razón social,establecimiento
32,ARGENTINA,30,ENTRE RIOS,CONCORDIA,INDEFINIDO,ELABORACION,ACEITE DE MANDARINA,2,Elaboradores,1,Argencert S.R.L.,LITORAL CITRUS SA,NC
32,ARGENTINA,30,ENTRE RIOS,CONCORDIA,INDEFINIDO,ELABORACION,JUGO CONCENTRADO DE MANDARINA,2,Elaboradores,1,Argencert S.R.L.,LITORAL CITRUS SA,NC
32,ARGENTINA,30,ENTRE RIOS,CONCORDIA,INDEFINIDO,ELABORACION,ACEITE ESENCIAL DE POMELO,2,Elaboradores,1,Argencert S.R.L.,LITORAL CITRUS SA,NC
32,ARGENTINA,30,ENTRE RIOS,CONCORDIA,INDEFINIDO,ELABORACION,ACEITE ESENCIAL DE NARANJA,2,Elaboradores,1,Argencert S.R.L.,LITORAL CITRUS SA,NC
32,ARGENTINA,30,ENTRE RIOS,CONCORDIA,INDEFINIDO,ELABORACION,JUGO CONCENTRADO DE NARANJA,2,Elaboradores,1,Argencert S.R.L.,LITORAL CITRUS SA,NC
32,ARGENTINA,30,ENTRE RIOS,CONCORDIA,INDEFINIDO,ELABORACION,PULPA CONGELADA DE NARANJA,2,Elaboradores,1,Argencert S.R.L.,LITORAL CITRUS SA,NC
32,ARGENTINA,30,ENTRE RIOS,CONCORDIA,INDEFINIDO,ELABORACION,JUGO CONCENTRADO CONGELADO DE POMELO,2,Elaboradores,1,Argencert S.R.L.,LITORAL CITRUS SA,NC
32,ARGENTINA,30,ENTRE RIOS,CONCORDIA,INDEFINIDO,ELABORACION,PULPA CONGELADA DE POMELO,2,Elaboradores,1,Argencert S.R.L.,LITORAL CITRUS SA,NC
32,ARGENTINA,30,ENTRE RIOS,CONCORDIA,INDEFINIDO,ELABORACION,PULPA CONCENTRADA DE MANDARINA,2,Elaboradores,1,Argencert S.R.L.,LITORAL CITRUS SA,NC
32,ARGENTINA,38,JUJUY,LA ESPERANZA,INDEFINIDO,PROCESAMIENTO CULTIVOS INDUSTRIALES,AZUCAR DE CAÑA,2,Elaboradores,2,OIA S.A.,INGENIO LA ESPERANZA S.A.,NC
32,ARGENTINA,38,JUJUY,SAN PEDRO DE JUJUY,INDEFINIDO,PROCESAMIENTO CULTIVOS INDUSTRIALES,AZUCAR DE CAÑA,2,Elaboradores,2,OIA S.A.,INGENIO LA ESPERANZA S.A.,NC
32,ARGENTINA,38,JUJUY,SAN PEDRO DE JUJUY,INDEFINIDO,ACOPIO,CHIA,2,Elaboradores,1,Argencert S.R.L.,LOGISTICAS INTEGRALES S.A.,NC
32,ARGENTINA,38,JUJUY,SAN PEDRO DE JUJUY,INDEFINIDO,ACONDICIONAMIENTO,CHIA,2,Elaboradores,1,Argencert S.R.L.,LOGISTICAS INTEGRALES S.A.,NC
32,ARGENTINA,46,LA RIOJA,AIMOGASTA,INDEFINIDO,EXTRACCION DE ACEITE,SEMILLA DE JOJOBA,2,Elaboradores,1,Argencert S.R.L.,CLEAN INVESTMENT SA ,NC
32,ARGENTINA,46,LA RIOJA,AIMOGASTA,INDEFINIDO,EXTRACCION DE ACEITE,ACEITE DE JOJOBA,2,Elaboradores,1,Argencert S.R.L.,CLEAN INVESTMENT SA ,NC
32,ARGENTINA,46,LA RIOJA,COLONIA ORTIZ DE OCAMPO,INDEFINIDO,PROCESAMIENTO,ACEITUNAS,2,Elaboradores,2,OIA S.A.,CONCESIONARIA DE FINCAS EL RENUEVO S.A.,NC
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDO,ELABORACION,ACEITE DE OLIVA,2,Elaboradores,1,Argencert S.R.L.,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.,NC
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDO,BODEGA,ACEITE DE OLIVA,2,Elaboradores,1,Argencert S.R.L.,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.,NC
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.,NC
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDO,BODEGA VITIVINICOLA,ACEITE DE OLIVA,2,Elaboradores,1,Argencert S.R.L.,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.,NC
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDO,EXTRACCION DE ACEITE,ACEITE DE OLIVA,2,Elaboradores,1,Argencert S.R.L.,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.,NC
32,ARGENTINA,46,LA RIOJA,AIMOGASTA,INDEFINIDO,PROCESAMIENTO CULTIVOS INDUSTRIALES,ACEITE DE JOJOBA,2,Elaboradores,2,OIA S.A.,FUERTE DEL BAÑADO S.A.,NC
32,ARGENTINA,46,LA RIOJA,VILLA UNION,INDEFINIDO,SECADERO DE FRUTAS,UVA PASA,2,Elaboradores,1,Argencert S.R.L.,"GARROT, CARLOS PEDRO",NC
32,ARGENTINA,46,LA RIOJA,AIMOGASTA,INDEFINIDO,PROCESAMIENTO CULTIVOS INDUSTRIALES,ACEITE DE JOJOBA,2,Elaboradores,2,OIA S.A.,GSP EMPRENDIMIENTOS AGROPECUARIOS SA,NC
32,ARGENTINA,46,LA RIOJA,AIMOGASTA,INDEFINIDO,PROCESAMIENTO CULTIVOS INDUSTRIALES,ACEITE DE CHIA,2,Elaboradores,2,OIA S.A.,GSP EMPRENDIMIENTOS AGROPECUARIOS SA,NC
32,ARGENTINA,46,LA RIOJA,LA RIOJA,INDEFINIDO,PROCESAMIENTO,ACEITE DE OLIVA,2,Elaboradores,2,OIA S.A.,INDUSTRIAS QUIMICAS Y MINERAS TIMBO S.A.,NC
32,ARGENTINA,46,LA RIOJA,LA RIOJA,INDEFINIDO,PROCESAMIENTO,ACEITE DE OLIVA SABORIZADO,2,Elaboradores,2,OIA S.A.,INDUSTRIAS QUIMICAS Y MINERAS TIMBO S.A.,NC
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDO,ELABORACION DE PASAS DE UVA,PASAS DE UVA,2,Elaboradores,1,Argencert S.R.L.,L.I.R.A. S.A.,NC
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDO,SECADO DE FRUTAS,UVA PASA,2,Elaboradores,1,Argencert S.R.L.,L.I.R.A. S.A.,NC
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDO,SECADO DE FRUTAS,UVA PASA,2,Elaboradores,1,Argencert S.R.L.,L.I.R.A. S.A.,NC
32,ARGENTINA,46,LA RIOJA,CHILECITO,INDEFINIDO,SECADO DE FRUTAS,UVA PASA,2,Elaboradores,1,Argencert S.R.L.,L.I.R.A. S.A.,NC
32,ARGENTINA,46,LA RIOJA,LA RIOJA,INDEFINIDO,EXTRACCION DE ACEITE,OLIVA,2,Elaboradores,1,Argencert S.R.L.,OLIVOS ARGENTINOS SA ,NC
32,ARGENTINA,46,LA RIOJA,CAMPO GRANDE,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,3,Letis S.A.,VALLE DE LA PUERTA S.A.,NC
32,ARGENTINA,50,MENDOZA,MAIPU,CONQUIMBITO,PROCESAMIENTO,PULPA DE MANZANA,2,Elaboradores,2,OIA S.A.,ADETECH S.A.,NC
32,ARGENTINA,50,MENDOZA,MAIPU,CONQUIMBITO,PROCESAMIENTO,PURE DE MANZANA,2,Elaboradores,2,OIA S.A.,ADETECH S.A.,NC
32,ARGENTINA,50,MENDOZA,MAIPU,CONQUIMBITO,PROCESAMIENTO,PULPA DE PERA,2,Elaboradores,2,OIA S.A.,ADETECH S.A.,NC
32,ARGENTINA,50,MENDOZA,MAIPU,CONQUIMBITO,PROCESAMIENTO,PURE DE PERA,2,Elaboradores,2,OIA S.A.,ADETECH S.A.,NC
32,ARGENTINA,50,MENDOZA,MAIPU,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,ANDILLIAN SA,NC
32,ARGENTINA,50,MENDOZA,TUNUYAN,INDEFINIDO,PROCESAMIENTO,MANZANA,2,Elaboradores,2,OIA S.A.,ARGENTBIO S.R.L.,NC
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDO,PROCESAMIENTO,AJO,2,Elaboradores,2,OIA S.A.,ARGENTBIO S.R.L.,NC
32,ARGENTINA,50,MENDOZA,SAN CARLOS,INDEFINIDO,PROCESAMIENTO,ZAPALLO,2,Elaboradores,2,OIA S.A.,ARGENTBIO S.R.L.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PULPA DE PERA,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PULPA CONCENTRADA DE PERA,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PULPA DE MANZANA,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PULPA CONCENTRADA DE MANZANA,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PULPA DE DURAZNO,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PULPA CONCENTRADA DE DURAZNO,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PULPA DE DAMASCO,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PULPA CONCENTRADA DE DAMASCO,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PULPA DE ZAPALLO,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PULPA DE ZANAHORIA,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PURE DE PERA CONCENTRADO,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PURE DE PERA,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PURE DE MANZANA,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PURE DE MANZANA CONCENTRADO,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PURE DE DURAZNO,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PURE DE DURAZNO CONCENTRADO,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PURE DE DAMASCO,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PURE DE DAMASCO CONCENTRADO,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PURE DE ZAPALLO,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PURE DE ZANAHORIA,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,UGARTECHE,PROCESAMIENTO,PURE DE BATATA,2,Elaboradores,2,OIA S.A.,AVA S.A.,NC
32,ARGENTINA,50,MENDOZA,GUAYMALLEN,INDEFINIDO,PROCESAMIENTO,AJO,2,Elaboradores,2,OIA S.A.,BAMENEX S.A.,NC
32,ARGENTINA,50,MENDOZA,GUAYMALLEN,INDEFINIDO,PROCESAMIENTO,AJO NEGRO,2,Elaboradores,2,OIA S.A.,BAMENEX S.A.,NC
32,ARGENTINA,50,MENDOZA,SAN RAFAEL,INDEFINIDO,INDUSTRIA VITIVINICOLA,VINO,2,Elaboradores,2,OIA S.A.,BEATRIZ VASQUEZ Y JUAN CARLOS CAMARGO SH,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,BEAU LIEU S.A.,NC
32,ARGENTINA,50,MENDOZA,GUAYMALLEN,INDEFINIDO,PROCESAMIENTO,ZAPALLO,2,Elaboradores,2,OIA S.A.,BIO AGRICULTORES S.A.,NC
32,ARGENTINA,50,MENDOZA,GUAYMALLEN,INDEFINIDO,PROCESAMIENTO,AJO,2,Elaboradores,2,OIA S.A.,BIO AGRICULTORES S.A.,NC
32,ARGENTINA,50,MENDOZA,UGARTECHE,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,3,Letis S.A.,BLANCO JOSE,NC
32,ARGENTINA,50,MENDOZA,CRUZ DE PIEDRA,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,BODEGA ARGENTO S.A.,NC
32,ARGENTINA,50,MENDOZA,VISTA FLORES,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,3,Letis S.A.,BODEGA PIEDRA NEGRA S.A.,NC
32,ARGENTINA,50,MENDOZA,VISTA FLORES,INDEFINIDO,BODEGA VITIVINICOLA,PINOT GRIS,2,Elaboradores,3,Letis S.A.,BODEGA PIEDRA NEGRA S.A.,NC
32,ARGENTINA,50,MENDOZA,VISTA FLORES,INDEFINIDO,BODEGA VITIVINICOLA,MALBEC 2015,2,Elaboradores,3,Letis S.A.,BODEGA PIEDRA NEGRA S.A.,NC
32,ARGENTINA,50,MENDOZA,VISTA FLORES,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,3,Letis S.A.,BODEGAS ESMERALDA S.A.,NC
32,ARGENTINA,50,MENDOZA,JUNIN,ALGARROBO GRANDE,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,BODEGAS ESMERALDA SA,NC
32,ARGENTINA,50,MENDOZA,MAIPU,COQUIMBITOM,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,BODEGAS Y VIÑEDOS V.O.B. S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,AGRELO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,BODEGAS Y VIÑEDOS V.O.B. S.A.,NC
32,ARGENTINA,50,MENDOZA,COLONIA LOPEZ,INDEFINIDO,INDUSTRIA VITIVINICOLA,VINO,2,Elaboradores,2,OIA S.A.,CAMPAL S.A.,NC
32,ARGENTINA,50,MENDOZA,MAIPU,RODEO DEL MEDIO,PROCESAMIENTO,AJO,2,Elaboradores,2,OIA S.A.,CAMPO GRANDE S.A.,NC
32,ARGENTINA,50,MENDOZA,SAN MARTIN,INDEFINIDO,INDUSTRIA VITIVINICOLA,VINO,2,Elaboradores,2,OIA S.A.,CASA SANCTE PETRE S.A.,NC
32,ARGENTINA,50,MENDOZA,SAN RAFAEL,INDEFINIDO,INDUSTRIALIZACION DE FRUTAS DESECADAS,CIRUELAS SECAS,2,Elaboradores,3,Letis S.A.,CHIMENO RUBEN W,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,PEDRIEL,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,CK Y ASOCIADOS S.A.,NC
32,ARGENTINA,50,MENDOZA,LIBERTAD/DISTR. RIVADAVIA,INDEFINIDO,EXTRACCION DE ACEITE,ACEITE DE OLIVA,2,Elaboradores,1,Argencert S.R.L.,CK Y ASOCIADOS S.A.,NC
32,ARGENTINA,50,MENDOZA,GUAYMALLEN,LOS CORRALITOS,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,COOPERATIVA VITIVINICOLA DE MENDOZA,NC
32,ARGENTINA,50,MENDOZA,JUNIN,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,DOMAINE JEAN BOUSQUET  S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,DOMAINE JEAN BOUSQUET  S.A.,NC
32,ARGENTINA,50,MENDOZA,TUPUNGATO,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,DOMAINE JEAN BOUSQUET  S.A.,NC
32,ARGENTINA,50,MENDOZA,TUPUNGATO,INDEFINIDO,INDUSTRIA VITIVINICOLA,VINO,2,Elaboradores,2,OIA S.A.,DOMAINE JEAN BOUSQUET S.A.,NC
32,ARGENTINA,50,MENDOZA,MAIPU,INDEFINIDO,PROCESAMIENTO,PULPA DE PERA,2,Elaboradores,2,OIA S.A.,ECO HOLDING S.R.L.,NC
32,ARGENTINA,50,MENDOZA,MAIPU,INDEFINIDO,PROCESAMIENTO,PULPA DE MANZANA,2,Elaboradores,2,OIA S.A.,ECO HOLDING S.R.L.,NC
32,ARGENTINA,50,MENDOZA,MAIPU,INDEFINIDO,PROCESAMIENTO,PULPA DE DAMASCO,2,Elaboradores,2,OIA S.A.,ECO HOLDING S.R.L.,NC
32,ARGENTINA,50,MENDOZA,MAIPU,INDEFINIDO,PROCESAMIENTO,PULPA DE DURAZNO,2,Elaboradores,2,OIA S.A.,ECO HOLDING S.R.L.,NC
32,ARGENTINA,50,MENDOZA,MAIPU,INDEFINIDO,PROCESAMIENTO,PULPA DE ZAPALLO,2,Elaboradores,2,OIA S.A.,ECO HOLDING S.R.L.,NC
32,ARGENTINA,50,MENDOZA,MAIPU,INDEFINIDO,PROCESAMIENTO,PURE DE BATATA,2,Elaboradores,2,OIA S.A.,ECO HOLDING S.R.L.,NC
32,ARGENTINA,50,MENDOZA,MAIPU,INDEFINIDO,PROCESAMIENTO,PULPA DE ZANAHORIA,2,Elaboradores,2,OIA S.A.,ECO HOLDING S.R.L.,NC
32,ARGENTINA,50,MENDOZA,RAMA CAIDA,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,EL MORO SRL ,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,AGRELO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,EL MORO SRL ,NC
32,ARGENTINA,50,MENDOZA,SAN RAFAEL,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,EL MORO SRL ,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,INDEFINIDO,ALMACENAMIENTO,VINO,2,Elaboradores,1,Argencert S.R.L.,EL MORO SRL ,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,3,Letis S.A.,EMPRESA COMERCIAL EXPORTADORA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,3,Letis S.A.,ESTABLECIMIENTOS VITIVINICOLAS ESCORIHUELA S.A.,NC
32,ARGENTINA,50,MENDOZA,GENERAL ALVEAR,INDEFINIDO,PROCESAMIENTO,PURE DE MANZANA,2,Elaboradores,2,OIA S.A.,FENIX S.A.,NC
32,ARGENTINA,50,MENDOZA,GENERAL ALVEAR,INDEFINIDO,PROCESAMIENTO,PURE DE MANZANA CONCENTRADO,2,Elaboradores,2,OIA S.A.,FENIX S.A.,NC
32,ARGENTINA,50,MENDOZA,GENERAL ALVEAR,INDEFINIDO,PROCESAMIENTO,PURE DE PERA,2,Elaboradores,2,OIA S.A.,FENIX S.A.,NC
32,ARGENTINA,50,MENDOZA,GENERAL ALVEAR,INDEFINIDO,PROCESAMIENTO,PURE DE PERA CONCENTRADO,2,Elaboradores,2,OIA S.A.,FENIX S.A.,NC
32,ARGENTINA,50,MENDOZA,GENERAL ALVEAR,INDEFINIDO,PROCESAMIENTO,PURE DE DAMASCO,2,Elaboradores,2,OIA S.A.,FENIX S.A.,NC
32,ARGENTINA,50,MENDOZA,GENERAL ALVEAR,INDEFINIDO,PROCESAMIENTO,PURE DE DAMASCO CONCENTRADO,2,Elaboradores,2,OIA S.A.,FENIX S.A.,NC
32,ARGENTINA,50,MENDOZA,GENERAL ALVEAR,INDEFINIDO,PROCESAMIENTO,PURE DE CIRUELA CONCENTRADO,2,Elaboradores,2,OIA S.A.,FENIX S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,FINCA VON WIGSTEIN S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,FINCA VON WIGSTEIN S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,INDEFINIDO,INDUSTRIA VITIVINICOLA,VINO,2,Elaboradores,2,OIA S.A.,FINCAS PATAGONICAS S.A.,NC
32,ARGENTINA,50,MENDOZA,MAIPU,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,GRUPO PEÑAFLOR SA ,NC
32,ARGENTINA,50,MENDOZA,GUAYMALLEN,INDEFINIDO,FRIGORIFICO PARA  MOSTO,JUGO DE UVA,2,Elaboradores,1,Argencert S.R.L.,JUGOS AUSTRALES S.A.,NC
32,ARGENTINA,50,MENDOZA,SAN MARTIN,INDEFINIDO,FRIGORIFICO PARA  MOSTO,JUGO CONCENTRADO DE UVA,2,Elaboradores,1,Argencert S.R.L.,JUGOS AUSTRALES S.A.,NC
32,ARGENTINA,50,MENDOZA,MAIPU,INDEFINIDO,BODEGA VITIVINICOLA,VINOS,2,Elaboradores,3,Letis S.A.,LA AGRICOLA S.A.,NC
32,ARGENTINA,50,MENDOZA,MAIPU,INDEFINIDO,BODEGA VITIVINICOLA,ESPUMANTES,2,Elaboradores,3,Letis S.A.,LA AGRICOLA S.A.,NC
32,ARGENTINA,50,MENDOZA,LOS BARRIALES,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,3,Letis S.A.,LAIANA S.R.L.,NC
32,ARGENTINA,50,MENDOZA,RIVADAVIA,INDEFINIDO,SECADO,ACEITUNAS,2,Elaboradores,3,Letis S.A.,LIPTOV S.A.,NC
32,ARGENTINA,50,MENDOZA,RIVADAVIA,INDEFINIDO,SECADO,CIRUELAS,2,Elaboradores,3,Letis S.A.,LIPTOV S.A.,NC
32,ARGENTINA,50,MENDOZA,RIVADAVIA,INDEFINIDO,SECADO,DAMASCOS,2,Elaboradores,3,Letis S.A.,LIPTOV S.A.,NC
32,ARGENTINA,50,MENDOZA,RIVADAVIA,INDEFINIDO,SECADO,NUECES,2,Elaboradores,3,Letis S.A.,LIPTOV S.A.,NC
32,ARGENTINA,50,MENDOZA,UGARTECHE,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,LLIHUE S.A.,NC
32,ARGENTINA,50,MENDOZA,SANTA ROSA,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,3,Letis S.A.,LOGISTICA DEL VALLE COMERCIAL S.A.,NC
32,ARGENTINA,50,MENDOZA,MAIPU,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,3,Letis S.A.,LOPEZ LOPEZ MANUEL,NC
32,ARGENTINA,50,MENDOZA,GUAYMAYEN,INDEFINIDO,EMPAQUE DE HORTALIZAS,HORTALIZAS,2,Elaboradores,4,Food Safety S.A.,LOS CORRALITOS SA,NC
32,ARGENTINA,50,MENDOZA,TUPUNGATO,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,MASI TUPUNGATO VIGNETI LA ARBOLEDA SA ,NC
32,ARGENTINA,50,MENDOZA,GODOY CRUZ,INDEFINIDO,FRACCIONAMIENTO DE VINO,VINO,2,Elaboradores,1,Argencert S.R.L.,MENDOZA VINEYARDS S.A.,NC
32,ARGENTINA,50,MENDOZA,SAN MARTIN,INDEFINIDO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,3,Letis S.A.,MONTLAIZ S.R.L.,NC
32,ARGENTINA,50,MENDOZA,SAN MARTIN,INDEFINIDO,BODEGA VITIVINICOLA,MOSTO,2,Elaboradores,3,Letis S.A.,MONTLAIZ S.R.L.,NC
32,ARGENTINA,50,MENDOZA,TUPUNGATO,INDEFINIDO,PROCESAMIENTO,NUEZ,2,Elaboradores,2,OIA S.A.,NUEZ DE ACONCAGUA S.A.,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,PEDRIEL,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,OJO DE VINO SA ,NC
32,ARGENTINA,50,MENDOZA,LUJAN DE CUYO,AGRELO,BODEGA VITIVINICOLA,VINO,2,Elaboradores,1,Argencert S.R.L.,OJO DE VINO SA ,NC
32,ARGENTINA,50,MENDOZA,LIBERTAD/DISTR. RIVADAVIA,INDEFINIDO,EXTRACCION,ACEITE DE OLIVA,2,Elaboradores,1,Argencert S.R.L.,OLIVARES DE DON IGNACIO S.A. ,NC
32,ARGENTINA,50,MENDOZA,LIBERTAD/DISTR. RIVADAVIA,INDEFINIDO,ELABORACION,ACEITE DE OLIVA,2,Elaboradores,1,Argencert S.R.L.,OLIVARES DE DON IGNACIO S.A. ,NC
32,ARGENTINA,50,MENDOZA,TUPUNGATO,INDEFINIDO,INDUSTRIA VITIVINICOLA,VINO,2,Elaboradores,2,OIA S.A.,PALUMBO GOTTARDINI CARLOS ROBERTO,NC
32,ARGENTINA,50,MENDOZA,LIBERTAD/DISTR. RIVADAVIA,INDEFINIDO,EXTRACCION,ACEITE DE OLVIA,2,Elaboradores,1,Argencert S.R.L.,PARRA SA ,NC
32,ARGENTINA,50,MENDOZA,LIBERTAD/DISTR. RIVADAVIA,INDEFINIDO,ELABORACION,ACEITE DE OLVIA,2,Elaboradores,1,Argencert S.R.L.,PARRA SA ,NC
32,ARGENTINA,50,MENDOZA,MAIPU,INDEFINIDO,INDUSTRIA VITIVINICOLA,VINO,2,Elaboradores,2,OIA S.A.,PEDRO Y JORGE CECCHIN S.R.L.,NC
